ts,x,y,longitude,latitude,motion_score,diary_label
2000-01-12 04:51:29+01:00,2855690.4875456044,1923579.0952185944,-6.948595108299547,38.92422593014219,5.829400846633736,stop
2000-01-12 04:54:59+01:00,2855704.161801832,1923574.2752603125,-6.9484299962918445,38.92421086148778,5.783738527239821,trip
2000-01-12 04:55:09+01:00,2855717.8466655696,1923570.8186732912,-6.948267899120917,38.92420782851725,5.617154765940427,trip
2000-01-12 04:55:19+01:00,2855731.139190514,1923567.22546258,-6.948109907338852,38.92420280492918,5.486535851585287,trip
2000-01-12 04:55:29+01:00,2855744.174288046,1923563.3453704617,-6.947954155851918,38.92419473698845,5.345454749272587,trip
2000-01-12 04:55:39+01:00,2855757.502626249,1923559.438002328,-6.947795038553168,38.92418701613584,4.929137506858394,trip
2000-01-12 04:55:49+01:00,2855771.73182096,1923556.3248530836,-6.947627599497181,38.92418809957375,4.905126667137105,trip
2000-01-12 04:55:59+01:00,2855785.201358638,1923552.2480803044,-6.947466502342924,38.92417916827669,4.711436427218463,trip
2000-01-12 04:56:09+01:00,2855792.1017923146,1923554.3613454655,-6.947393631347482,38.92421162109642,4.74852281912264,trip
2000-01-12 04:56:19+01:00,2855785.34163404,1923557.029335995,-6.947475913263354,38.92422158435806,4.752524112314671,trip
2000-01-12 04:56:29+01:00,2855780.314541364,1923568.021696388,-6.947557809321688,38.92430837963068,4.448412782360815,trip
2000-01-12 04:56:39+01:00,2855775.5464023454,1923580.7312487245,-6.947640736168946,38.92441082659453,4.640248369158041,trip
2000-01-12 04:56:49+01:00,2855772.145039182,1923593.7681443463,-6.9477090199103815,38.92451889747282,4.647638520059733,trip
2000-01-12 04:56:59+01:00,2855770.365933582,1923605.0351800583,-6.947754961508993,38.92461462270405,4.635341556432906,trip
2000-01-12 04:57:09+01:00,2855767.6121288827,1923617.751720944,-6.947815214895917,38.924721168172105,4.467073999638564,trip
2000-01-12 04:57:19+01:00,2855768.290088116,1923630.8749600025,-6.947837746541794,38.92483817561483,4.192341029532205,trip
2000-01-12 04:57:29+01:00,2855769.830680203,1923643.813573532,-6.947850136781347,38.92495528492313,3.8515827437414094,trip
2000-01-12 04:57:39+01:00,2855765.659179303,1923656.9626039504,-6.947927354605911,38.92506280019676,3.759891887125884,trip
2000-01-12 04:57:49+01:00,2855766.935431236,1923669.906118193,-6.947942734054321,38.925179422841225,3.673098021212594,trip
2000-01-12 04:57:59+01:00,2855766.436348703,1923682.639167233,-6.947977628046286,38.92529063255466,3.5770607232110323,trip
2000-01-12 04:58:09+01:00,2855766.491955867,1923689.2127676064,-6.9479921137984375,38.92534867384407,3.506972054338992,trip
2000-01-12 05:02:19+01:00,2855769.340342951,1923690.774114905,-6.947963617465304,38.92536814205071,0.3397306484282704,stop
2000-01-12 05:05:49+01:00,2855768.6932748314,1923692.12803592,-6.947974018933702,38.925378776600574,3.010167400641386,stop
2000-01-12 05:05:59+01:00,2855769.181616952,1923699.757548696,-6.947986057616505,38.92544699041086,3.3518454826418767,stop
2000-01-12 05:06:09+01:00,2855772.5592745487,1923710.502458544,-6.947972711550107,38.92554844950693,3.899523703637075,stop
2000-01-12 05:06:19+01:00,2855776.0848099664,1923722.5061680283,-6.947960593587364,38.92566129813667,3.932114761933944,stop
2000-01-12 05:06:29+01:00,2855778.22044642,1923731.6356553936,-6.947957524617091,38.92574603200453,3.794887380951276,stop
2000-01-12 05:06:39+01:00,2855783.912959977,1923745.989459187,-6.947926399218533,38.92588393392371,3.803007201939601,stop
2000-01-12 05:06:49+01:00,2855783.927263245,1923753.4467698503,-6.947943382037769,38.92594968008108,3.816738719892128,stop
2000-01-12 05:06:59+01:00,2855782.176427161,1923757.6469737887,-6.947972760616588,38.92598318525107,5.343959777977969,stop
2000-01-12 05:07:09+01:00,2855780.7029317063,1923758.4333884923,-6.947991166931594,38.92598716228628,5.317443296093822,stop
